date,min_distance,closest_date,comparison,generator,synth_type
2003-06-02,185.42707079084016,2004-06-01,Train vs Synth,No Weather,Consecutive
2003-06-03,142.7895283410865,2017-06-19,Train vs Synth,No Weather,Consecutive
2003-06-04,97.63606205249175,2015-06-08,Train vs Synth,No Weather,Consecutive
2003-06-05,88.14564164476397,2020-06-13,Train vs Synth,No Weather,Consecutive
2003-06-06,173.56443861910412,2012-06-05,Train vs Synth,No Weather,Consecutive
2003-06-07,148.83378241965644,2000-06-18,Train vs Synth,No Weather,Consecutive
2003-06-08,158.34563604742198,2000-06-18,Train vs Synth,No Weather,Consecutive
2003-06-09,127.29351270366614,2000-06-20,Train vs Synth,No Weather,Consecutive
2003-06-10,128.7000001396512,2019-06-14,Train vs Synth,No Weather,Consecutive
2003-06-11,114.4984831817696,2012-06-21,Train vs Synth,No Weather,Consecutive
2003-06-12,147.926074530347,2006-06-13,Train vs Synth,No Weather,Consecutive
2003-06-13,146.4665733546224,2012-06-06,Train vs Synth,No Weather,Consecutive
2003-06-14,167.44990497667735,2006-06-20,Train vs Synth,No Weather,Consecutive
2003-06-15,145.60252290508177,2015-06-07,Train vs Synth,No Weather,Consecutive
2003-06-16,126.56103614486263,2015-06-08,Train vs Synth,No Weather,Consecutive
2003-06-17,126.16901076648182,2006-06-20,Train vs Synth,No Weather,Consecutive
2003-06-18,107.59787824839424,2006-06-20,Train vs Synth,No Weather,Consecutive
2003-06-19,142.24908016816798,2016-06-01,Train vs Synth,No Weather,Consecutive
2003-06-20,98.2716251161337,2000-06-10,Train vs Synth,No Weather,Consecutive
2003-06-21,122.84961517641844,1998-06-09,Train vs Synth,No Weather,Consecutive
2004-06-01,158.0543979050533,2020-06-03,Train vs Synth,No Weather,Consecutive
2004-06-02,165.94264707068768,2015-06-08,Train vs Synth,No Weather,Consecutive
2004-06-03,127.95901785875927,2016-06-19,Train vs Synth,No Weather,Consecutive
2004-06-04,118.94445877620826,2008-06-20,Train vs Synth,No Weather,Consecutive
2004-06-05,129.63528743787552,2004-06-09,Train vs Synth,No Weather,Consecutive
2004-06-06,123.57236351008953,2004-06-10,Train vs Synth,No Weather,Consecutive
2004-06-07,80.00099866130401,2014-06-07,Train vs Synth,No Weather,Consecutive
2004-06-08,101.23642878389431,2000-06-02,Train vs Synth,No Weather,Consecutive
2004-06-09,89.02236594772216,2007-06-20,Train vs Synth,No Weather,Consecutive
2004-06-10,83.11614482270501,1998-06-14,Train vs Synth,No Weather,Consecutive
2004-06-11,117.354193157354,2005-06-13,Train vs Synth,No Weather,Consecutive
2004-06-12,94.81423081538662,2009-06-02,Train vs Synth,No Weather,Consecutive
2004-06-13,181.0360122328046,2003-06-17,Train vs Synth,No Weather,Consecutive
2004-06-14,85.35198443342561,2004-06-10,Train vs Synth,No Weather,Consecutive
2004-06-15,164.44377481734082,2008-06-11,Train vs Synth,No Weather,Consecutive
2004-06-16,119.46060127132966,2010-06-07,Train vs Synth,No Weather,Consecutive
2004-06-17,147.2467137258497,2016-06-01,Train vs Synth,No Weather,Consecutive
2004-06-18,191.8758340586857,1998-06-01,Train vs Synth,No Weather,Consecutive
2004-06-19,168.64515201387854,2016-06-19,Train vs Synth,No Weather,Consecutive
2004-06-20,133.40690952589182,2000-06-10,Train vs Synth,No Weather,Consecutive
2004-06-21,192.07175159161488,2008-06-03,Train vs Synth,No Weather,Consecutive
2005-06-01,139.7492679580719,2006-06-20,Train vs Synth,No Weather,Consecutive
2005-06-02,77.1443833021004,2003-06-15,Train vs Synth,No Weather,Consecutive
2005-06-03,158.36584587159635,2015-06-03,Train vs Synth,No Weather,Consecutive
2005-06-04,159.60346841936715,2009-06-01,Train vs Synth,No Weather,Consecutive
2005-06-05,149.51554239250737,2007-06-11,Train vs Synth,No Weather,Consecutive
2005-06-06,101.75607851206624,2011-06-06,Train vs Synth,No Weather,Consecutive
2005-06-07,96.76142864732104,1998-06-14,Train vs Synth,No Weather,Consecutive
2005-06-08,109.45942041054394,2020-06-11,Train vs Synth,No Weather,Consecutive
2005-06-09,235.2399577026913,2011-06-14,Train vs Synth,No Weather,Consecutive
2005-06-10,183.02949725745543,2004-06-10,Train vs Synth,No Weather,Consecutive
2005-06-13,192.71062118936882,2016-06-01,Train vs Synth,No Weather,Consecutive
2005-06-14,136.49596669108035,2000-06-18,Train vs Synth,No Weather,Consecutive
2005-06-15,123.85049056790741,2006-06-14,Train vs Synth,No Weather,Consecutive
2005-06-16,142.54188204095655,2010-06-17,Train vs Synth,No Weather,Consecutive
2005-06-17,157.82335342941929,2000-06-11,Train vs Synth,No Weather,Consecutive
2005-06-18,88.57891336457487,2018-06-04,Train vs Synth,No Weather,Consecutive
2005-06-19,83.22391430942254,2003-06-15,Train vs Synth,No Weather,Consecutive
2005-06-20,96.6594432173008,2008-06-03,Train vs Synth,No Weather,Consecutive
2005-06-21,97.38243603291636,2016-06-01,Train vs Synth,No Weather,Consecutive
2006-06-01,167.838188777906,2016-06-19,Train vs Synth,No Weather,Consecutive
2006-06-02,115.73970970272842,2006-06-20,Train vs Synth,No Weather,Consecutive
2006-06-03,104.91590564412562,2010-06-07,Train vs Synth,No Weather,Consecutive
2006-06-04,93.26180392346377,2011-06-21,Train vs Synth,No Weather,Consecutive
2006-06-05,122.70386503017934,2000-06-12,Train vs Synth,No Weather,Consecutive
2006-06-06,163.12540829860873,2006-06-02,Train vs Synth,No Weather,Consecutive
2006-06-07,98.24891424293699,2006-06-20,Train vs Synth,No Weather,Consecutive
2006-06-08,89.09315112231353,2000-06-10,Train vs Synth,No Weather,Consecutive
2006-06-09,80.31254622585358,2020-06-01,Train vs Synth,No Weather,Consecutive
2006-06-10,106.43515267750139,1999-06-13,Train vs Synth,No Weather,Consecutive
2006-06-11,142.97807364594314,2008-06-21,Train vs Synth,No Weather,Consecutive
2006-06-12,188.85371504866131,2015-06-08,Train vs Synth,No Weather,Consecutive
2006-06-13,114.9398208103518,2015-06-08,Train vs Synth,No Weather,Consecutive
2006-06-14,89.77329286421676,2010-06-09,Train vs Synth,No Weather,Consecutive
2006-06-15,86.56518611484634,2002-06-07,Train vs Synth,No Weather,Consecutive
2006-06-16,92.04656582269054,2006-06-17,Train vs Synth,No Weather,Consecutive
2006-06-17,162.4875993696557,2017-06-12,Train vs Synth,No Weather,Consecutive
2006-06-18,173.57391136453415,1998-06-20,Train vs Synth,No Weather,Consecutive
2006-06-19,130.92390669096042,2011-06-04,Train vs Synth,No Weather,Consecutive
2006-06-20,90.90921293930076,2014-06-16,Train vs Synth,No Weather,Consecutive
2006-06-21,104.02858595673518,1998-06-14,Train vs Synth,No Weather,Consecutive
2007-06-01,183.28167603788535,2017-06-18,Train vs Synth,No Weather,Consecutive
2007-06-02,137.3784426806989,2012-06-06,Train vs Synth,No Weather,Consecutive
2007-06-03,155.4342256418912,2000-06-18,Train vs Synth,No Weather,Consecutive
2007-06-04,150.29624955390764,2000-06-18,Train vs Synth,No Weather,Consecutive
2007-06-05,145.61801429282545,1998-06-20,Train vs Synth,No Weather,Consecutive
2007-06-06,103.37518854635304,2013-06-16,Train vs Synth,No Weather,Consecutive
2007-06-07,188.64331654979264,2013-06-07,Train vs Synth,No Weather,Consecutive
2007-06-08,210.295655255712,2008-06-08,Train vs Synth,No Weather,Consecutive
2007-06-09,77.05347697710481,2006-06-14,Train vs Synth,No Weather,Consecutive
2007-06-10,141.43897969217068,1999-06-03,Train vs Synth,No Weather,Consecutive
2007-06-11,105.53275980956106,2010-06-17,Train vs Synth,No Weather,Consecutive
2007-06-12,82.22126580385607,2003-06-15,Train vs Synth,No Weather,Consecutive
2007-06-13,128.68525564874426,2015-06-09,Train vs Synth,No Weather,Consecutive
2007-06-14,136.30381200932808,2000-06-11,Train vs Synth,No Weather,Consecutive
2007-06-15,99.43046299093923,2015-06-08,Train vs Synth,No Weather,Consecutive
2007-06-16,103.19613634626754,2000-06-10,Train vs Synth,No Weather,Consecutive
2007-06-17,104.778602096731,2005-06-14,Train vs Synth,No Weather,Consecutive
2007-06-18,75.9292278242846,2007-06-20,Train vs Synth,No Weather,Consecutive
2007-06-19,106.07126401188876,2008-06-21,Train vs Synth,No Weather,Consecutive
2007-06-20,149.0368475339515,2000-06-11,Train vs Synth,No Weather,Consecutive
2007-06-21,86.33097140244094,2008-06-20,Train vs Synth,No Weather,Consecutive
2008-06-01,154.02156198521067,2020-06-13,Train vs Synth,No Weather,Consecutive
2008-06-02,118.02725873045935,2000-06-12,Train vs Synth,No Weather,Consecutive
2008-06-03,134.05237150398887,2020-06-21,Train vs Synth,No Weather,Consecutive
2008-06-04,162.22806131885406,2002-06-11,Train vs Synth,No Weather,Consecutive
2008-06-05,161.57087221087383,2000-06-02,Train vs Synth,No Weather,Consecutive
2008-06-06,201.1540390992344,1998-06-20,Train vs Synth,No Weather,Consecutive
2008-06-07,101.17537747156206,2009-06-15,Train vs Synth,No Weather,Consecutive
2008-06-08,125.16888516995901,2005-06-05,Train vs Synth,No Weather,Consecutive
2008-06-09,197.33520418475487,2006-06-14,Train vs Synth,No Weather,Consecutive
2008-06-10,102.84105149167058,2017-06-16,Train vs Synth,No Weather,Consecutive
2008-06-11,141.08320297217477,1999-06-10,Train vs Synth,No Weather,Consecutive
2008-06-12,126.14606214010225,1998-06-05,Train vs Synth,No Weather,Consecutive
2008-06-13,175.34012163057108,2007-06-17,Train vs Synth,No Weather,Consecutive
2008-06-14,92.70956019789051,2000-06-10,Train vs Synth,No Weather,Consecutive
2008-06-15,103.49552018602273,2004-06-09,Train vs Synth,No Weather,Consecutive
2008-06-16,180.64989635694232,2015-06-08,Train vs Synth,No Weather,Consecutive
2008-06-17,130.09177342348536,2000-06-10,Train vs Synth,No Weather,Consecutive
2008-06-18,160.30493422721565,2001-06-04,Train vs Synth,No Weather,Consecutive
2008-06-19,134.56231392346572,2008-06-03,Train vs Synth,No Weather,Consecutive
2008-06-20,125.36958423410555,2013-06-01,Train vs Synth,No Weather,Consecutive
2008-06-21,126.32035776449486,2012-06-06,Train vs Synth,No Weather,Consecutive
2009-06-01,85.77446371523165,2000-06-20,Train vs Synth,No Weather,Consecutive
2009-06-02,115.12355572972209,2008-06-03,Train vs Synth,No Weather,Consecutive
2009-06-03,173.7838015723871,2012-06-05,Train vs Synth,No Weather,Consecutive
2009-06-04,131.74730592856505,2012-06-06,Train vs Synth,No Weather,Consecutive
2009-06-05,93.0379735574532,2020-06-01,Train vs Synth,No Weather,Consecutive
2009-06-06,122.0861817565642,2011-06-15,Train vs Synth,No Weather,Consecutive
2009-06-07,128.07809277148962,2000-06-04,Train vs Synth,No Weather,Consecutive
2009-06-08,165.4628543215149,2006-06-19,Train vs Synth,No Weather,Consecutive
2009-06-09,146.85901686832335,1999-06-17,Train vs Synth,No Weather,Consecutive
2009-06-10,159.2397725814403,2012-06-06,Train vs Synth,No Weather,Consecutive
2009-06-11,121.7576606750972,2016-06-01,Train vs Synth,No Weather,Consecutive
2009-06-12,132.4735489078162,2016-06-01,Train vs Synth,No Weather,Consecutive
2009-06-13,140.35732545500755,2020-06-13,Train vs Synth,No Weather,Consecutive
2009-06-14,147.68818991364546,2010-06-05,Train vs Synth,No Weather,Consecutive
2009-06-15,138.02226451732858,2004-06-03,Train vs Synth,No Weather,Consecutive
2009-06-16,145.53196602876002,2001-06-06,Train vs Synth,No Weather,Consecutive
2009-06-17,86.93047556942444,1999-06-13,Train vs Synth,No Weather,Consecutive
2009-06-18,106.25218666485932,2004-06-07,Train vs Synth,No Weather,Consecutive
2009-06-19,139.72269052622156,2019-06-20,Train vs Synth,No Weather,Consecutive
2009-06-20,149.54823064029904,1998-06-18,Train vs Synth,No Weather,Consecutive
2009-06-21,105.33101294331094,2011-06-21,Train vs Synth,No Weather,Consecutive
2010-06-01,89.84931454734007,2011-06-06,Train vs Synth,No Weather,Consecutive
2010-06-02,137.31513554094647,2007-06-16,Train vs Synth,No Weather,Consecutive
2010-06-03,156.6404245750004,2016-06-01,Train vs Synth,No Weather,Consecutive
2010-06-04,76.35359136056505,2020-06-01,Train vs Synth,No Weather,Consecutive
2010-06-05,85.87446844017123,2010-06-10,Train vs Synth,No Weather,Consecutive
2010-06-06,169.3697904859285,2015-06-08,Train vs Synth,No Weather,Consecutive
2010-06-07,154.0741789900808,2015-06-08,Train vs Synth,No Weather,Consecutive
2010-06-08,85.34574994294653,2020-06-02,Train vs Synth,No Weather,Consecutive
2010-06-09,170.54228751162947,2008-06-21,Train vs Synth,No Weather,Consecutive
2010-06-10,86.75607648412857,2000-06-12,Train vs Synth,No Weather,Consecutive
2010-06-11,103.18815522148185,2018-06-20,Train vs Synth,No Weather,Consecutive
2010-06-12,85.8427869120703,2003-06-08,Train vs Synth,No Weather,Consecutive
2010-06-13,140.5759924910171,2008-06-16,Train vs Synth,No Weather,Consecutive
2010-06-14,173.99514860778274,2011-06-03,Train vs Synth,No Weather,Consecutive
2010-06-15,157.09230008365506,2008-06-04,Train vs Synth,No Weather,Consecutive
2010-06-16,105.7911612034436,2010-06-17,Train vs Synth,No Weather,Consecutive
2010-06-17,89.82648192236041,2018-06-12,Train vs Synth,No Weather,Consecutive
2010-06-18,89.12784618477983,2017-06-01,Train vs Synth,No Weather,Consecutive
2010-06-19,80.14068596941571,2010-06-10,Train vs Synth,No Weather,Consecutive
2010-06-20,80.27446302060466,2018-06-18,Train vs Synth,No Weather,Consecutive
2010-06-21,84.65580807448086,1999-06-19,Train vs Synth,No Weather,Consecutive
2011-06-01,118.42063211417256,2015-06-02,Train vs Synth,No Weather,Consecutive
2011-06-02,94.34460574689022,2020-06-02,Train vs Synth,No Weather,Consecutive
2011-06-03,92.2928449715806,2020-06-02,Train vs Synth,No Weather,Consecutive
2011-06-04,107.1167401520421,2019-06-11,Train vs Synth,No Weather,Consecutive
2011-06-05,94.45482996450566,2012-06-01,Train vs Synth,No Weather,Consecutive
2011-06-06,91.59542033504367,2004-06-07,Train vs Synth,No Weather,Consecutive
2011-06-07,88.93499744508512,2020-06-02,Train vs Synth,No Weather,Consecutive
2011-06-08,88.07847608008343,1998-06-05,Train vs Synth,No Weather,Consecutive
2011-06-09,140.00396883971473,2011-06-13,Train vs Synth,No Weather,Consecutive
2011-06-10,178.25300150538783,2012-06-03,Train vs Synth,No Weather,Consecutive
2011-06-11,161.91348946646852,2015-06-07,Train vs Synth,No Weather,Consecutive
2011-06-12,199.94335795620714,2000-06-10,Train vs Synth,No Weather,Consecutive
2011-06-13,117.31235124141129,2020-06-02,Train vs Synth,No Weather,Consecutive
2011-06-14,216.57341612155733,2002-06-02,Train vs Synth,No Weather,Consecutive
2011-06-15,141.82495964838822,2015-06-07,Train vs Synth,No Weather,Consecutive
2011-06-18,156.3249388664196,2010-06-06,Train vs Synth,No Weather,Consecutive
2011-06-19,197.85245667361258,2020-06-18,Train vs Synth,No Weather,Consecutive
2011-06-20,148.73427244368781,2013-06-12,Train vs Synth,No Weather,Consecutive
2011-06-21,182.2334485921634,1998-06-19,Train vs Synth,No Weather,Consecutive
2012-06-01,137.8583889536964,2006-06-20,Train vs Synth,No Weather,Consecutive
2012-06-02,104.75817370747474,2017-06-19,Train vs Synth,No Weather,Consecutive
2012-06-03,140.69843197044037,1999-06-03,Train vs Synth,No Weather,Consecutive
2012-06-04,125.58041294282354,2017-06-19,Train vs Synth,No Weather,Consecutive
2012-06-05,145.57789869457477,2007-06-17,Train vs Synth,No Weather,Consecutive
2012-06-06,122.29670197689173,2000-06-10,Train vs Synth,No Weather,Consecutive
2012-06-07,114.03640312663217,1999-06-18,Train vs Synth,No Weather,Consecutive
2012-06-08,101.81398531186399,2006-06-14,Train vs Synth,No Weather,Consecutive
2012-06-09,86.68201007442609,2014-06-07,Train vs Synth,No Weather,Consecutive
2012-06-10,101.33048083329669,2020-06-10,Train vs Synth,No Weather,Consecutive
2012-06-11,158.7772878230367,2020-06-08,Train vs Synth,No Weather,Consecutive
2012-06-12,142.26260951098067,2000-06-10,Train vs Synth,No Weather,Consecutive
2012-06-13,104.37254680859941,2000-06-12,Train vs Synth,No Weather,Consecutive
2012-06-14,97.19030305772216,2002-06-07,Train vs Synth,No Weather,Consecutive
2012-06-15,214.86249647891387,2015-06-12,Train vs Synth,No Weather,Consecutive
2012-06-16,145.08623573121287,2010-06-07,Train vs Synth,No Weather,Consecutive
2012-06-17,95.54170849396874,2013-06-05,Train vs Synth,No Weather,Consecutive
2012-06-18,94.06317047334328,2010-06-13,Train vs Synth,No Weather,Consecutive
2012-06-19,113.06720325144879,2006-06-17,Train vs Synth,No Weather,Consecutive
2012-06-20,106.35051353970263,2013-06-18,Train vs Synth,No Weather,Consecutive
2012-06-21,167.8619494303708,1999-06-16,Train vs Synth,No Weather,Consecutive
2013-06-01,152.47342407859952,2000-06-18,Train vs Synth,No Weather,Consecutive
2013-06-02,136.06673051822355,2008-06-08,Train vs Synth,No Weather,Consecutive
2013-06-03,84.73589177969858,2010-06-17,Train vs Synth,No Weather,Consecutive
2013-06-04,161.8330569039174,2011-06-07,Train vs Synth,No Weather,Consecutive
2013-06-05,214.09727303509075,2006-06-20,Train vs Synth,No Weather,Consecutive
2013-06-06,140.8174330704958,2013-06-01,Train vs Synth,No Weather,Consecutive
2013-06-07,128.0824084619839,2012-06-06,Train vs Synth,No Weather,Consecutive
2013-06-08,90.682563359705,2017-06-11,Train vs Synth,No Weather,Consecutive
2013-06-09,163.04692797113083,1998-06-19,Train vs Synth,No Weather,Consecutive
2013-06-10,108.94547817281797,2000-06-16,Train vs Synth,No Weather,Consecutive
2013-06-11,94.39136184422438,2007-06-08,Train vs Synth,No Weather,Consecutive
2013-06-12,130.43338113874987,2019-06-20,Train vs Synth,No Weather,Consecutive
2013-06-13,156.0341785318602,2012-06-21,Train vs Synth,No Weather,Consecutive
2013-06-14,95.66276574819504,2010-06-09,Train vs Synth,No Weather,Consecutive
2013-06-15,116.20004009426677,2008-06-15,Train vs Synth,No Weather,Consecutive
