date,es_train,es_synth,avg_wind_speed,es_diff,generator,synth_type
1994-06-05,107.39031785227453,98.67385153290134,7.241473616328524,-8.716466319373197,Features,Consecutive
1994-06-06,159.41064195902368,162.70957478006312,5.11680693630542,3.2989328210394433,Features,Consecutive
1994-06-07,114.27924689418816,106.39200462509653,6.672671530685498,-7.8872422690916295,Features,Consecutive
1994-06-08,211.8624549827594,207.30553016870994,7.724572917156754,-4.5569248140494665,Features,Consecutive
1994-06-09,228.27122776454223,240.37376764018865,6.179847916298446,12.102539875646414,Features,Consecutive
1994-06-10,152.19009116029054,158.02924636499966,4.345248612595933,5.8391552047091295,Features,Consecutive
1994-06-11,93.29950098160646,91.56499641968641,4.234724999508939,-1.7345045619200476,Features,Consecutive
1994-06-12,79.26907582593483,72.63495526546062,5.632395832075042,-6.634120560474216,Features,Consecutive
1994-06-13,144.34116785566152,137.0426711373363,9.04054028011032,-7.298496718325225,Features,Consecutive
1994-06-14,215.9942100217374,210.5480385736389,11.221630559364966,-5.446171448098482,Features,Consecutive
1994-06-15,193.73870854255068,183.89017819765786,10.618949312302789,-9.848530344892822,Features,Consecutive
1994-06-16,175.6072835279425,164.0446219127229,10.079359025094242,-11.56266161521961,Features,Consecutive
1994-06-18,78.38505944500915,73.74600305423714,4.230090972325874,-4.639056390772012,Features,Consecutive
1994-06-19,93.13913508422601,93.40979156680537,3.9546159749229757,0.27065648257935493,Features,Consecutive
1994-06-20,73.36107996297488,76.35415214966677,2.9828840296094588,2.99307218669189,Features,Consecutive
1994-06-21,88.29974064930605,91.31027642684687,3.5148368029751658,3.0105357775408237,Features,Consecutive
1995-06-01,134.7643687751555,145.94921902804924,2.5143562479772523,11.184850252893739,Features,Consecutive
1995-06-03,118.84734831149242,121.13285977193529,4.527987495499348,2.285511460442862,Features,Consecutive
1995-06-04,120.43155249473139,119.52498325069608,6.092278478418785,-0.9065692440353104,Features,Consecutive
1995-06-05,127.29163075147159,125.37474739404185,5.193716667054434,-1.9168833574297395,Features,Consecutive
1995-06-06,91.21895950457647,85.35108222576592,5.278988891115598,-5.867877278810553,Features,Consecutive
1995-06-07,92.85129123403391,91.6797945235824,5.993875001764136,-1.1714967104515068,Features,Consecutive
1995-06-08,183.74723208000745,178.30176506953626,7.600964595791372,-5.445467010471191,Features,Consecutive
1995-06-09,225.7540759203418,222.157687042377,8.525689578304691,-3.5963888779647846,Features,Consecutive
1995-06-10,244.13686066783856,261.30858679698576,5.534529169400525,17.171726129147203,Features,Consecutive
1995-06-11,233.60662278775027,252.6456569111465,5.1330437507894295,19.03903412339622,Features,Consecutive
1995-06-12,145.00272866852367,157.17592116477044,2.887049996904616,12.17319249624677,Features,Consecutive
1995-06-13,83.53379016833188,77.30296615533037,5.0027138924432935,-6.230824013001509,Features,Consecutive
1995-06-14,116.05640724136643,108.27203471769589,7.6838513831297695,-7.784372523670541,Features,Consecutive
1995-06-15,109.5475916631379,101.02034710662228,7.441861104634096,-8.527244556515612,Features,Consecutive
1995-06-16,84.46248378042296,76.14522524191521,6.30829584035608,-8.317258538507744,Features,Consecutive
1995-06-17,82.95203672925433,76.27283033821705,5.236539591020996,-6.679206391037283,Features,Consecutive
1995-06-18,82.43407160371154,74.89321692179045,5.452481246656853,-7.54085468192109,Features,Consecutive
1995-06-19,71.6600424177071,67.74983121415481,4.949165974226256,-3.9102112035522936,Features,Consecutive
1995-06-20,73.30668883909419,68.89870646950702,4.955419446859101,-4.407982369587174,Features,Consecutive
1995-06-21,80.02184207387432,75.94298822681738,4.214841666445142,-4.078853847056948,Features,Consecutive
1996-06-01,186.72649168551158,194.05683040428067,5.282075695714194,7.330338718769099,Features,Consecutive
1996-06-02,136.40865568971975,148.5008570682133,3.086253468423252,12.092201378493542,Features,Consecutive
1996-06-03,157.7783100380443,165.6674212165275,3.620672910867466,7.8891111784831764,Features,Consecutive
1996-06-04,156.57695701726482,157.60907854681932,4.360381941331762,1.0321215295545016,Features,Consecutive
1996-06-05,124.89661886519923,122.43854884996684,6.655003473493791,-2.458070015232394,Features,Consecutive
1996-06-06,210.37498506395298,218.3445634763894,5.932974307880643,7.9695784124364195,Features,Consecutive
1996-06-07,273.0835410082055,292.69873034928696,6.330084731098702,19.615189341081475,Features,Consecutive
1996-06-08,260.9626883723821,278.3647882907042,5.953261108365329,17.402099918322108,Features,Consecutive
1996-06-09,174.07087632017846,189.29902010920705,3.5139666751027105,15.228143789028593,Features,Consecutive
1996-06-10,94.4129856743134,98.82677561589001,2.743564582760967,4.41378994157661,Features,Consecutive
1996-06-11,72.8464117822588,73.33689013857624,3.5628097224256123,0.4904783563174391,Features,Consecutive
1996-06-12,82.720554643134,81.98590112072837,3.54942777922583,-0.7346535224056225,Features,Consecutive
1996-06-13,83.05799527153584,82.4628157958691,3.722746526698273,-0.5951794756667397,Features,Consecutive
1996-06-14,87.31911979565476,89.15753881506585,3.4357784678952523,1.8384190194110914,Features,Consecutive
1996-06-15,87.84804345109407,88.1345089715743,3.7331701396447143,0.28646552048023466,Features,Consecutive
1996-06-16,106.71288002908386,108.43403261739418,4.716563193976042,1.7211525883103178,Features,Consecutive
1996-06-17,201.77753538632533,212.6301376707052,4.670782637202898,10.852602284379884,Features,Consecutive
1996-06-18,97.98440348048825,102.8318028880533,4.500180557287388,4.8473994075650495,Features,Consecutive
1996-06-19,152.1780379526515,150.6417812427124,6.187337504244515,-1.5362567099390958,Features,Consecutive
1996-06-20,135.27681914702237,125.13225361732678,7.0932624987429875,-10.144565529695583,Features,Consecutive
1996-06-21,106.6655361331554,100.76896689720145,7.453672219316149,-5.896569235953947,Features,Consecutive
1997-06-01,128.99928185981906,138.25830912843014,2.4127881934348894,9.259027268611078,Features,Consecutive
1997-06-02,133.51045167548097,140.95648779620495,2.7823548624085017,7.4460361207239885,Features,Consecutive
1997-06-03,129.3495963448908,138.4804483852542,2.486463890845573,9.13085204036338,Features,Consecutive
1997-06-04,154.3628254035769,155.42131354115304,4.431804164540439,1.0584881375761483,Features,Consecutive
1997-06-06,103.53930714793515,107.47315665070083,2.90628888516997,3.933849502765682,Features,Consecutive
1997-06-07,103.1595608445042,108.68194637166756,2.990490970191441,5.522385527163365,Features,Consecutive
1997-06-08,115.55895682393194,115.57161844582875,3.8768958285658037,0.01266162189681097,Features,Consecutive
1997-06-09,166.73185984694095,171.3811678189776,4.815953471677166,4.649307972036638,Features,Consecutive
1997-06-10,157.3881835741588,166.15232621497324,4.223629167096487,8.764142640814441,Features,Consecutive
1997-06-11,85.89453724530608,88.68120070082632,3.508502080684747,2.786663455520241,Features,Consecutive
1997-06-12,99.07421862092073,94.74703650970828,5.865596528765231,-4.327182111212451,Features,Consecutive
1997-06-13,198.30096957134867,210.8792653498242,5.050572223795784,12.578295778475535,Features,Consecutive
1997-06-14,148.31708065854662,158.5919190959791,3.274218051611545,10.274838437432493,Features,Consecutive
1997-06-15,81.7932851368582,79.81632571865087,5.067351388931294,-1.9769594182073291,Features,Consecutive
1997-06-16,180.57569987044457,190.63305149289948,4.77288749869914,10.057351622454917,Features,Consecutive
1997-06-17,171.34577453768526,183.38120872164563,4.069376390116911,12.035434183960376,Features,Consecutive
1997-06-18,102.8979868838137,108.3526965303004,4.68486597415888,5.454709646486705,Features,Consecutive
1997-06-19,98.34651814169686,92.69143493400746,6.951718064645941,-5.655083207689401,Features,Consecutive
1997-06-20,145.16696681899305,140.35015647556946,9.096412930980756,-4.816810343423583,Features,Consecutive
2021-06-01,157.0157666180151,170.18733487374283,3.3491250004205444,13.17156825572772,Features,Consecutive
2021-06-02,102.63827499795295,111.31406265474781,1.807226386126259,8.675787656794867,Features,Consecutive
2021-06-03,79.62560055073536,85.40614932948124,2.003666667857517,5.780548778745882,Features,Consecutive
2021-06-04,70.30318330775171,69.5112990590596,4.409765276437003,-0.7918842486921136,Features,Consecutive
2021-06-05,70.22230828415113,64.92678182537519,4.523813891162468,-5.295526458775939,Features,Consecutive
2021-06-06,74.08956072730965,67.58249541406606,4.6613555548919425,-6.5070653132435865,Features,Consecutive
2021-06-07,90.52592056974845,86.1041590243995,4.063436783709062,-4.421761545348957,Features,Consecutive
2021-06-08,91.02376273802443,89.34637667253888,3.7844756981564927,-1.6773860654855497,Features,Consecutive
2021-06-09,91.40542741171845,86.70225654878966,4.339934026532714,-4.703170862928786,Features,Consecutive
2021-06-10,67.10872093718942,64.25437874998393,3.8649319481518565,-2.8543421872054893,Features,Consecutive
2021-06-11,73.43420033510665,65.43512466031858,5.4506597157981655,-7.999075674788074,Features,Consecutive
2021-06-12,176.73348541341267,186.94663051912232,4.681131247876,10.213145105709657,Features,Consecutive
2021-06-13,126.68051050496882,131.0687007946368,3.490947223475417,4.388190289667989,Features,Consecutive
2021-06-14,95.52603867295792,101.09205895281478,2.466404859641464,5.566020279856858,Features,Consecutive
2021-06-15,78.40347019008524,83.38656567586504,2.2371562502641225,4.983095485779799,Features,Consecutive
2021-06-16,69.56485307978213,72.48858499283686,3.4393305626801283,2.9237319130547377,Features,Consecutive
2021-06-17,85.86551585413167,88.47360830998356,4.953461111875034,2.6080924558518888,Features,Consecutive
2021-06-18,102.06275240497024,100.97942342681928,6.625585420429699,-1.0833289781509592,Features,Consecutive
2021-06-19,86.20664714418828,82.43050512441438,6.02727847165531,-3.7761420197739,Features,Consecutive
2021-06-20,122.19580796381061,122.21128955518653,7.4546145937509145,0.015481591375916537,Features,Consecutive
2021-06-21,230.4922995299964,243.3602455363909,6.159730549223932,12.867946006394504,Features,Consecutive
2022-06-01,186.3303428317867,199.0826188353862,4.657177778690439,12.75227600359949,Features,Consecutive
2022-06-02,168.43086561380812,182.17376688647153,3.5127222207478366,13.742901272663403,Features,Consecutive
2022-06-03,91.5912455861984,94.83529523919547,2.8335013929256463,3.2440496529970773,Features,Consecutive
2022-06-04,74.8880375499221,74.7384143430166,4.057101384374431,-0.14962320690550257,Features,Consecutive
2022-06-05,98.4189387139509,94.80726403078144,5.0700208351430005,-3.611674683169454,Features,Consecutive
2022-06-06,115.05086019426867,121.0624208302823,3.0312236122889096,6.011560636013641,Features,Consecutive
2022-06-07,117.10346798704003,122.92316610946399,3.7555159687168116,5.819698122423958,Features,Consecutive
2022-06-08,163.79355394571837,170.43517934079836,4.339998608310185,6.641625395079984,Features,Consecutive
2022-06-09,94.17669502282388,98.77133232801667,2.8985708320099586,4.594637305192791,Features,Consecutive
2022-06-10,103.82220155760044,104.33553281858396,4.093534725045573,0.5133312609835201,Features,Consecutive
2022-06-11,70.85388096493702,67.77311407608038,4.293102779322187,-3.080766888856644,Features,Consecutive
2022-06-12,96.2700688354708,95.45548787792289,6.22139999924435,-0.8145809575479035,Features,Consecutive
2022-06-13,150.4077102348296,148.0477258526194,8.708739586008909,-2.3599843822102002,Features,Consecutive
2022-06-14,157.6691777707568,152.5286832944065,9.54578681455717,-5.140494476350284,Features,Consecutive
2022-06-15,140.18184761239377,136.229332238499,8.665968053208456,-3.952515373894755,Features,Consecutive
2022-06-16,80.48691469731259,76.92473734111009,5.826397219465843,-3.562177356202497,Features,Consecutive
2022-06-17,71.08608751670496,67.35188804586879,4.622611115997035,-3.734199470836174,Features,Consecutive
2022-06-18,69.49097415398106,65.67348192111861,4.148799305616142,-3.817492232862449,Features,Consecutive
2022-06-19,80.51594705451109,71.88441986237031,5.570963887870295,-8.63152719214078,Features,Consecutive
2022-06-20,90.02035935286708,81.72918087660996,6.7577090251776895,-8.291178476257116,Features,Consecutive
2022-06-21,96.29747906482393,94.30398010319017,6.354403469959897,-1.9934989616337617,Features,Consecutive
2023-06-01,112.47130456694592,113.87522763252484,3.833254163535051,1.4039230655789225,Features,Consecutive
2023-06-02,142.38955328718362,146.804577753635,4.002388197307149,4.415024466451371,Features,Consecutive
2023-06-03,121.65883855044405,133.01598971208028,2.437448612362556,11.357151161636239,Features,Consecutive
2023-06-04,105.08302670990551,112.94058919442251,2.25904305498164,7.857562484517004,Features,Consecutive
2023-06-05,155.5626399457434,169.31707556536827,2.9989062510223823,13.754435619624871,Features,Consecutive
2023-06-06,128.86881566015524,140.09144045336086,2.1444458340831476,11.222624793205625,Features,Consecutive
2023-06-07,111.56670377130646,121.48235840171121,2.1047215258269327,9.915654630404745,Features,Consecutive
2023-06-08,103.84098480693169,113.76988514909742,2.1108763899605676,9.928900342165733,Features,Consecutive
2023-06-09,106.13283412326433,114.23575495644378,2.471367359606339,8.102920833179454,Features,Consecutive
2023-06-10,158.4825636909564,166.94849407812927,4.330319443882507,8.465930387172875,Features,Consecutive
2023-06-11,206.4009069524074,220.84150097770242,4.7481125022801915,14.440594025295013,Features,Consecutive
2023-06-12,134.12339599300645,142.60074179691418,2.9617944444620243,8.477345803907724,Features,Consecutive
2023-06-13,98.62901446091246,105.59036608891371,2.344245833120979,6.961351628001253,Features,Consecutive
2023-06-14,130.74628897305377,142.86614480812824,2.4997402775550897,12.119855835074475,Features,Consecutive
2023-06-15,100.06295255871976,101.16875661852505,3.214396525518465,1.105804059805294,Features,Consecutive
2023-06-16,168.0937253693337,181.16420183185767,3.3779381958353802,13.07047646252397,Features,Consecutive
2023-06-17,126.14690268781231,132.92031367553676,3.775758336427506,6.773410987724446,Features,Consecutive
2023-06-18,181.35285652140743,195.17026803089544,4.132284720821503,13.81741150948801,Features,Consecutive
2023-06-19,96.2941363450154,92.60815500437035,4.086977080007366,-3.685981340645057,Features,Consecutive
2023-06-20,118.72833739012785,112.18929005752885,5.487624301844153,-6.539047332598997,Features,Consecutive
2023-06-21,130.09325172444687,128.25872595403234,4.694576390832667,-1.8345257704145297,Features,Consecutive
2024-06-01,83.65882245039447,88.47283532029276,2.3474805544162867,4.814012869898292,Features,Consecutive
2024-06-02,111.56835411702448,110.40104117055678,5.605214579113664,-1.1673129464677032,Features,Consecutive
2024-06-03,114.75848159974228,113.10952564830266,4.488899311154267,-1.6489559514396177,Features,Consecutive
2024-06-04,74.34203949437219,69.36116276039705,4.674506946239203,-4.980876733975137,Features,Consecutive
2024-06-05,144.8664996198218,157.89966763657947,3.3037958355568753,13.033168016757656,Features,Consecutive
2024-06-06,126.49589974304882,127.46571105082596,3.8762368051419225,0.9698113077771353,Features,Consecutive
2024-06-07,108.67649858167627,104.74483287204355,5.432547218600944,-3.9316657096327248,Features,Consecutive
2024-06-08,133.1789317406412,135.24270392651147,5.712251392322481,2.0637721858702776,Features,Consecutive
2024-06-09,211.7567249288153,222.4105583729131,5.775027085095644,10.653833444097813,Features,Consecutive
2024-06-10,130.64571270649145,137.11497787898674,3.751475003278921,6.469265172495284,Features,Consecutive
2024-06-11,77.93582222164724,79.98066523322915,3.089593054799159,2.0448430115819036,Features,Consecutive
2024-06-12,73.56096207873728,74.2326561666966,4.593762501039422,0.6716940879593238,Features,Consecutive
2024-06-13,87.88278875949788,88.08824022920929,5.78481666422965,0.20545146971140582,Features,Consecutive
2024-06-14,148.24815517358564,158.4541683929553,3.5187812489046677,10.206013219369652,Features,Consecutive
2024-06-15,81.06150665574924,75.8439860929022,5.764486805432356,-5.217520562847042,Features,Consecutive
2024-06-16,108.18200552207895,102.10363728769833,7.584623617596087,-6.078368234380619,Features,Consecutive
2024-06-17,127.86770705917746,118.0021810855596,8.336614590883233,-9.865525973617864,Features,Consecutive
2024-06-18,197.0349197546837,189.5833727951171,10.823701388637232,-7.451546959566599,Features,Consecutive
2024-06-19,138.8257704158096,144.6096138271671,4.860870827134308,5.783843411357509,Features,Consecutive
2024-06-20,68.08238994215046,65.3863286013124,3.723666670007854,-2.6960613408380567,Features,Consecutive
2024-06-21,79.67192828718515,76.38002682224253,5.732011802328938,-3.291901464942626,Features,Consecutive
2025-06-01,115.50581979191278,124.36000823064948,2.26530347196872,8.8541884387367,Features,Consecutive
2025-06-02,81.55941168946634,73.87345105099583,5.1028013854391245,-7.685960638470519,Features,Consecutive
2025-06-03,163.4286431096907,160.42952841044843,7.202834032020636,-2.999114699242284,Features,Consecutive
2025-06-04,222.0153883244385,237.77690967283576,4.995509026861829,15.761521348397252,Features,Consecutive
2025-06-05,105.30043685549319,108.82798440380326,3.1694375003920916,3.527547548310068,Features,Consecutive
2025-06-06,144.32367315905782,152.73074367147973,3.3348520863510203,8.40707051242191,Features,Consecutive
2025-06-07,208.09727420530885,219.34984592679643,5.450881947587349,11.252571721487584,Features,Consecutive
2025-06-08,131.55289648661176,138.2689596100334,3.616931249256912,6.716063123421634,Features,Consecutive
2025-06-09,176.2260720461653,191.1953094347723,3.4126513899051774,14.969237388606984,Features,Consecutive
2025-06-10,103.46848123177674,112.58802399008816,2.5790131939031884,9.119542758311425,Features,Consecutive
2025-06-11,83.60807241377628,81.82098592238945,3.8555875006209512,-1.7870864913868303,Features,Consecutive
2025-06-12,84.63693273892827,81.3747238586162,3.8526513850963244,-3.262208880312059,Features,Consecutive
2025-06-13,89.77380296174488,91.67580085696595,3.019093054884845,1.901997895221072,Features,Consecutive
2025-06-14,142.41060261671345,142.5809265001376,5.164375689812005,0.17032388342414606,Features,Consecutive
2025-06-15,115.7783459814342,116.41960188599064,3.7120569424800727,0.641255904556445,Features,Consecutive
2025-06-16,80.04892479909316,86.95109365078066,2.3108708321658553,6.902168851687506,Features,Consecutive
2025-06-17,138.70232296263038,133.62480133961014,6.598208329081535,-5.077521623020232,Features,Consecutive
2025-06-18,161.48015434345535,169.1415638585853,5.390223613536613,7.661409515129947,Features,Consecutive
2025-06-19,101.28429358335103,104.46583512139306,3.608843054772447,3.181541538042026,Features,Consecutive
2025-06-20,115.86867303845204,116.01199822277174,7.009686111576045,0.14332518431969277,Features,Consecutive
2025-06-21,197.13739033797725,193.95592034819623,10.43589513533643,-3.1814699897810215,Features,Consecutive
1994-06-01,76.55499057214035,77.70402032041622,5.174079168008431,1.149029748275865,Embedded,Independent
1994-06-02,73.30442385689841,68.84114093435767,4.3926958333287,-4.463282922540742,Embedded,Independent
1994-06-03,161.29285528134085,162.9866916579963,4.233190276080536,1.6938363766554403,Embedded,Independent
1994-06-04,97.2534220766374,101.34374891782105,4.186313886216121,4.090326841183639,Embedded,Independent
1994-06-05,107.39031785227453,113.52212002194523,7.241473616328524,6.131802169670692,Embedded,Independent
1994-06-06,159.41064195902368,162.42735601875154,5.11680693630542,3.0167140597278603,Embedded,Independent
1994-06-07,114.27924689418816,122.32812972618532,6.672671530685498,8.048882831997162,Embedded,Independent
1994-06-08,211.8624549827594,217.1708952462816,7.724572917156754,5.308440263522186,Embedded,Independent
1994-06-09,228.27122776454223,236.18736957106466,6.179847916298446,7.9161418065224325,Embedded,Independent
1994-06-10,152.19009116029054,158.79627541538218,4.345248612595933,6.606184255091648,Embedded,Independent
1994-06-11,93.29950098160646,99.09214413123956,4.234724999508939,5.792643149633108,Embedded,Independent
1994-06-12,79.26907582593483,81.75307160728582,5.632395832075042,2.483995781350984,Embedded,Independent
1994-06-13,144.34116785566152,150.99475924416652,9.04054028011032,6.653591388504992,Embedded,Independent
1994-06-14,215.9942100217374,224.6006600071724,11.221630559364966,8.606449985435006,Embedded,Independent
1994-06-15,193.73870854255068,202.8889250526629,10.618949312302789,9.150216510112216,Embedded,Independent
1994-06-16,175.6072835279425,184.13797790032697,10.079359025094242,8.53069437238446,Embedded,Independent
1994-06-18,78.38505944500915,77.87100822611367,4.230090972325874,-0.5140512188954744,Embedded,Independent
1994-06-19,93.13913508422601,94.89633864328798,3.9546159749229757,1.7572035590619635,Embedded,Independent
1994-06-20,73.36107996297488,70.04248163922216,2.9828840296094588,-3.318598323752724,Embedded,Independent
1994-06-21,88.29974064930605,83.07377213572161,3.5148368029751658,-5.225968513584434,Embedded,Independent
1995-06-01,134.7643687751555,131.4109980853945,2.5143562479772523,-3.353370689760993,Embedded,Independent
1995-06-03,118.84734831149242,120.81677943177698,4.527987495499348,1.969431120284554,Embedded,Independent
1995-06-04,120.43155249473139,117.41933555632286,6.092278478418785,-3.0122169384085282,Embedded,Independent
1995-06-05,127.29163075147159,124.10013237975801,5.193716667054434,-3.1914983717135783,Embedded,Independent
1995-06-06,91.21895950457647,95.12009513269561,5.278988891115598,3.9011356281191354,Embedded,Independent
1995-06-07,92.85129123403391,90.28414374276781,5.993875001764136,-2.5671474912660983,Embedded,Independent
1995-06-08,183.74723208000745,188.28921245194203,7.600964595791372,4.541980371934585,Embedded,Independent
1995-06-09,225.7540759203418,234.70674225447675,8.525689578304691,8.95266633413496,Embedded,Independent
1995-06-10,244.13686066783856,248.32255049537662,5.534529169400525,4.185689827538056,Embedded,Independent
1995-06-11,233.60662278775027,234.8409076871547,5.1330437507894295,1.2342848994044289,Embedded,Independent
1995-06-12,145.00272866852367,143.8584201063499,2.887049996904616,-1.1443085621737623,Embedded,Independent
1995-06-13,83.53379016833188,88.05997802210982,5.0027138924432935,4.526187853777941,Embedded,Independent
1995-06-14,116.05640724136643,120.91724279463546,7.6838513831297695,4.860835553269027,Embedded,Independent
1995-06-15,109.5475916631379,115.98739237277547,7.441861104634096,6.439800709637581,Embedded,Independent
1995-06-16,84.46248378042296,86.19572002943602,6.30829584035608,1.7332362490130606,Embedded,Independent
1995-06-17,82.95203672925433,85.48891013249727,5.236539591020996,2.536873403242936,Embedded,Independent
1995-06-18,82.43407160371154,85.69369965322332,5.452481246656853,3.2596280495117753,Embedded,Independent
1995-06-19,71.6600424177071,71.89582588926993,4.949165974226256,0.23578347156282575,Embedded,Independent
1995-06-20,73.30668883909419,72.70569753793762,4.955419446859101,-0.6009913011565686,Embedded,Independent
1995-06-21,80.02184207387432,80.61548310393573,4.214841666445142,0.5936410300614057,Embedded,Independent
1996-06-01,186.72649168551158,186.1913372877642,5.282075695714194,-0.5351543977473625,Embedded,Independent
1996-06-02,136.40865568971975,128.09332816159665,3.086253468423252,-8.315327528123106,Embedded,Independent
1996-06-03,157.7783100380443,161.19832727497402,3.620672910867466,3.4200172369297093,Embedded,Independent
1996-06-04,156.57695701726482,164.04420510608247,4.360381941331762,7.467248088817655,Embedded,Independent
1996-06-05,124.89661886519923,127.23772972713374,6.655003473493791,2.34111086193451,Embedded,Independent
1996-06-06,210.37498506395298,205.1246151727679,5.932974307880643,-5.250369891185073,Embedded,Independent
1996-06-07,273.0835410082055,270.3755373336741,6.330084731098702,-2.708003674531369,Embedded,Independent
1996-06-08,260.9626883723821,264.0760825351817,5.953261108365329,3.1133941627995796,Embedded,Independent
1996-06-09,174.07087632017846,172.60525579566763,3.5139666751027105,-1.4656205245108254,Embedded,Independent
1996-06-10,94.4129856743134,93.08223299063633,2.743564582760967,-1.3307526836770762,Embedded,Independent
1996-06-11,72.8464117822588,73.07863575358118,3.5628097224256123,0.2322239713223837,Embedded,Independent
1996-06-12,82.720554643134,76.57948653936768,3.54942777922583,-6.141068103766315,Embedded,Independent
1996-06-13,83.05799527153584,79.48816407626248,3.722746526698273,-3.569831195273366,Embedded,Independent
1996-06-14,87.31911979565476,85.91857570345422,3.4357784678952523,-1.4005440922005334,Embedded,Independent
1996-06-15,87.84804345109407,83.26717209517827,3.7331701396447143,-4.580871355915804,Embedded,Independent
1996-06-16,106.71288002908386,100.96743071331437,4.716563193976042,-5.745449315769491,Embedded,Independent
1996-06-17,201.77753538632533,197.50748830039248,4.670782637202898,-4.270047085932845,Embedded,Independent
1996-06-18,97.98440348048825,92.95042643741888,4.500180557287388,-5.03397704306937,Embedded,Independent
1996-06-19,152.1780379526515,155.02471926879383,6.187337504244515,2.8466813161423374,Embedded,Independent
1996-06-20,135.27681914702237,144.259399876038,7.0932624987429875,8.982580729015638,Embedded,Independent
1996-06-21,106.6655361331554,109.15979130866572,7.453672219316149,2.494255175510318,Embedded,Independent
1997-06-01,128.99928185981906,129.6647115000654,2.4127881934348894,0.6654296402463444,Embedded,Independent
1997-06-02,133.51045167548097,134.9683094266316,2.7823548624085017,1.457857751150641,Embedded,Independent
1997-06-03,129.3495963448908,130.6779650826589,2.486463890845573,1.3283687377680735,Embedded,Independent
1997-06-04,154.3628254035769,157.53885992176498,4.431804164540439,3.1760345181880894,Embedded,Independent
1997-06-06,103.53930714793515,102.5796618275669,2.90628888516997,-0.9596453203682529,Embedded,Independent
1997-06-07,103.1595608445042,100.30664616770358,2.990490970191441,-2.852914676800623,Embedded,Independent
1997-06-08,115.55895682393194,117.10590760379762,3.8768958285658037,1.546950779865682,Embedded,Independent
1997-06-09,166.73185984694095,174.2936506260669,4.815953471677166,7.561790779125943,Embedded,Independent
1997-06-10,157.3881835741588,165.49654459231806,4.223629167096487,8.108361018159258,Embedded,Independent
1997-06-11,85.89453724530608,83.91474756922298,3.508502080684747,-1.9797896760831009,Embedded,Independent
1997-06-12,99.07421862092073,102.27995904472249,5.865596528765231,3.205740423801757,Embedded,Independent
1997-06-13,198.30096957134867,192.66266485105365,5.050572223795784,-5.638304720295025,Embedded,Independent
1997-06-14,148.31708065854662,154.96390405137458,3.274218051611545,6.646823392827969,Embedded,Independent
1997-06-15,81.7932851368582,81.86063828748655,5.067351388931294,0.06735315062834957,Embedded,Independent
1997-06-16,180.57569987044457,181.57076107149635,4.77288749869914,0.995061201051783,Embedded,Independent
1997-06-17,171.34577453768526,170.29673251692145,4.069376390116911,-1.0490420207638067,Embedded,Independent
1997-06-18,102.8979868838137,94.3230587554902,4.68486597415888,-8.574928128323506,Embedded,Independent
1997-06-19,98.34651814169686,99.57333213360113,6.951718064645941,1.2268139919042653,Embedded,Independent
1997-06-20,145.16696681899305,149.8554602346852,9.096412930980756,4.6884934156921645,Embedded,Independent
2021-06-01,157.0157666180151,159.99558529009244,3.3491250004205444,2.9798186720773288,Embedded,Independent
2021-06-02,102.63827499795295,100.46621779612732,1.807226386126259,-2.1720572018256235,Embedded,Independent
2021-06-03,79.62560055073536,74.89965296374501,2.003666667857517,-4.725947586990344,Embedded,Independent
2021-06-04,70.30318330775171,66.6370722672203,4.409765276437003,-3.666111040531405,Embedded,Independent
2021-06-05,70.22230828415113,69.51197412722993,4.523813891162468,-0.7103341569211921,Embedded,Independent
2021-06-06,74.08956072730965,76.57817435201,4.6613555548919425,2.488613624700349,Embedded,Independent
2021-06-07,90.52592056974845,93.57728955908894,4.063436783709062,3.0513689893404887,Embedded,Independent
2021-06-08,91.02376273802443,93.86425833023614,3.7844756981564927,2.8404955922117097,Embedded,Independent
2021-06-09,91.40542741171845,95.23619069666935,4.339934026532714,3.830763284950905,Embedded,Independent
2021-06-10,67.10872093718942,66.43524037641899,3.8649319481518565,-0.6734805607704288,Embedded,Independent
2021-06-11,73.43420033510665,73.5409620869147,5.4506597157981655,0.10676175180805103,Embedded,Independent
2021-06-12,176.73348541341267,177.05925049769883,4.681131247876,0.3257650842861608,Embedded,Independent
2021-06-13,126.68051050496882,133.34016092797356,3.490947223475417,6.659650423004734,Embedded,Independent
2021-06-14,95.52603867295792,97.02267029195178,2.466404859641464,1.4966316189938595,Embedded,Independent
2021-06-15,78.40347019008524,73.71582631322255,2.2371562502641225,-4.687643876862694,Embedded,Independent
2021-06-16,69.56485307978213,63.809782651609,3.4393305626801283,-5.755070428173127,Embedded,Independent
2021-06-17,85.86551585413167,80.065056353236,4.953461111875034,-5.80045950089567,Embedded,Independent
2021-06-18,102.06275240497024,100.75158856976091,6.625585420429699,-1.311163835209328,Embedded,Independent
2021-06-19,86.20664714418828,83.74859123316577,6.02727847165531,-2.4580559110225124,Embedded,Independent
2021-06-20,122.19580796381061,120.15025608492539,7.4546145937509145,-2.0455518788852203,Embedded,Independent
2021-06-21,230.4922995299964,232.43399276314926,6.159730549223932,1.9416932331528756,Embedded,Independent
2022-06-01,186.3303428317867,187.3199316464174,4.657177778690439,0.9895888146306788,Embedded,Independent
2022-06-02,168.43086561380812,174.58971758856813,3.5127222207478366,6.158851974760012,Embedded,Independent
2022-06-03,91.5912455861984,95.73641036522778,2.8335013929256463,4.145164779029386,Embedded,Independent
